Search keyword,Search location,Serial,Company,Category,Profile URL,Address,Phone,Email,Website,Rating,Reviews,Year from Business,Email (Website),Phone (Website),Facebook (Web),Twitter (Web),Instagram (Web)
Dumpster,"Blackhawk,CA",0,Delta Debris Box Service,"Trash Containers & Dumpsters, Waste Recycling & Disposal Service & Equipment, Landscaping & Lawn Services",https://www.yellowpages.com/concord-ca/mip/delta-debris-box-service-21969808?lid=1001953039304,"4080 Mallard Dr, Concord, CA 94520",(925) 682-9073,,http://www.deltadebrisbox.com,,,2012,,,,,
Dumpster,"Blackhawk,CA",0,Mt. Diablo Recycling,"Trash Containers & Dumpsters, Metals, Records Management Consulting & Service",https://www.yellowpages.com/pittsburg-ca/mip/mt-diablo-recycling-21970036?lid=1000244351355,"1300 Loveridge Rd, Pittsburg, CA 94565",(925) 338-8767,online@www.mtdiablorecycling.com,http://mdrr.com/,,,1986,,,,,
Dumpster,"Blackhawk,CA",0,Contra Costa Waste Services,"Garbage & Rubbish Removal Contractors Equipment, Landscaping & Lawn Services, Dumps",https://www.yellowpages.com/pittsburg-ca/mip/contra-costa-waste-services-2680154?lid=171589590,"1300 Loveridge Rd, Pittsburg, CA 94565",(925) 203-9638,rctscustserv@contracostawaste.com,http://mdrr.com/,,,2001,,,,,
Dumpster,"Blackhawk,CA",0,CW Hauling,"Contractors Equipment & Supplies, Garbage & Rubbish Removal Contractors Equipment, Rubbish Removal",https://www.yellowpages.com/concord-ca/mip/cw-hauling-20113306?lid=1001383780244,"1530 Lexington Rd, Concord, CA 94520",(925) 681-2726,,,,,2008,,,,,
Dumpster,"Blackhawk,CA",0,AT Hauling,"Trash Hauling, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/oakland-ca/mip/at-hauling-524050299?lid=1001419885986,"9508 Olive St, Oakland, CA 94603",(510) 213-0623,athauling@gmail.com,,,,2016,,,,,
Dumpster,"Blackhawk,CA",0,Ardent's Residential Hauling,"Trash Containers & Dumpsters, Trash Hauling",https://www.yellowpages.com/antioch-ca/mip/ardents-residential-hauling-475215466,"812 Fulton Shipyard Rd, Antioch, CA 94509",(925) 595-1448,,http://www.ardentshauling.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,Waste Management,"Trash Containers & Dumpsters, Garbage Collection, Trash Hauling",https://www.yellowpages.com/livermore-ca/mip/waste-management-571696669,"10840 Altamont Pass Rd, Livermore, CA 94551",(925) 960-1804,,http://www.wm.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,New Era Hauling,"Trash Containers & Dumpsters, Rubbish Removal, Trash Hauling",https://www.yellowpages.com/pittsburg-ca/mip/new-era-hauling-496099878,"140 E 15th St, Pittsburg, CA 94565",(925) 250-4022,,,,,2014,,,,,
Dumpster,"Blackhawk,CA",0,Rays Hauling & Junk Removal,"Trucking-Light Hauling, Garbage Collection, Rubbish Removal",https://www.yellowpages.com/pittsburg-ca/mip/rays-hauling-junk-removal-527712462,"200 Buchanan Rd, Pittsburg, CA 94565",(925) 594-0029,rayhauling@yahoo.com,http://www.bureaumembers.com/rayshauling,5,1,2014,,,,,
Dumpster,"Blackhawk,CA",0,All American Hauling,"Trucking-Heavy Hauling, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/concord-ca/mip/all-american-hauling-471985848,"1826 Noemi Dr, Concord, CA 94519",(925) 256-0187,,http://www.junkithauling.com,5,1,1992,,,,,
Dumpster,"Blackhawk,CA",0,"East Bay Dumpster/ Dan Braudrick Services, Inc.","Dump Truck Service, Trash Hauling, Waste Containers",https://www.yellowpages.com/brentwood-ca/mip/east-bay-dumpster-dan-braudrick-services-inc-30971187,"Po Box 1749, Brentwood, CA 94513",(925) 513-0328,dbsinc63@att.net,http://www.eastbaydumpster.com,5,1,2000,,,,,
Dumpster,"Blackhawk,CA",0,Pleasanton Garbage Service,"Garbage Collection, Landfills, Garbage & Rubbish Removal Contractors Equipment",https://www.yellowpages.com/pleasanton-ca/mip/pleasanton-garbage-service-457654660,"3110 Busch Rd, Pleasanton, CA 94566",(925) 846-2042,info@pleasantongarbageservice.com,http://www.pleasantongarbageservice.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,1-800-GOT-JUNK? Walnut Creek Metro,"Garbage Collection, Dumps, Recycling Centers",https://www.yellowpages.com/concord-ca/mip/1-800-got-junk-walnut-creek-metro-546829033,"1077 Shary Cir, Concord, CA 94518",(800) 468-5865,customerservice@1800gotjunk.com,https://www.1800gotjunk.com/us_en,,,,,,,,
Dumpster,"Blackhawk,CA",0,Rays Sameday Hauling,"Trash Hauling, Construction Site-Clean-Up, Dumps",https://www.yellowpages.com/pittsburg-ca/mip/rays-sameday-hauling-19203046,"200 Buchanan Rd, Pittsburg, CA 94565",(925) 594-0029,ravenderjaggi@yahoo.com,,,,1997,,,,,
Dumpster,"Blackhawk,CA",0,Junk King Contra Costa,"Garbage Collection, Trash Hauling, Rubbish Removal",https://www.yellowpages.com/livermore-ca/mip/junk-king-contra-costa-558967816,"4047 1st St # 115, Livermore, CA 94551",(925) 289-8511,,https://www.junk-king.com/locations/contracosta?utm_source=extnet&utm_medium=local&utm_campaign=yext,,,,,,,,
Dumpster,"Blackhawk,CA",0,Shane's Hauling,"Rubbish Removal, Trash Hauling, Garbage & Rubbish Removal Contractors Equipment",https://www.yellowpages.com/concord-ca/mip/shanes-hauling-481579678,"2321 Crescent Dr, Concord, CA 94520",(925) 771-9491,shaneshauling@yahoo.com,,,,2013,,,,,
Dumpster,"Blackhawk,CA",0,Amador Valley Industries,"Garbage Collection, Rubbish Removal, Construction Site-Clean-Up",https://www.yellowpages.com/dublin-ca/mip/amador-valley-industries-9756476,"11875 Dublin Blvd, Dublin, CA 94568",(925) 479-9545,,http://amadorvalleyindustries.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,Amador Valley Industries,"Rubbish Removal, Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/livermore-ca/mip/amador-valley-industries-460148793,"6175 Southfront Rd, Livermore, CA 94551",(925) 455-1987,,http://www.amadorvalleyindustries.com,,,1985,,,,,
Dumpster,"Blackhawk,CA",0,County Quarry Products,Dumps,https://www.yellowpages.com/concord-ca/mip/county-quarry-products-552248878,"5501 Imhoff Dr, Concord, CA 94520",(925) 682-2299,,https://www.countyquarryproducts.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,United States Bin Service of Pleasanton,"Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/pleasanton-ca/mip/united-states-bin-service-of-pleasanton-570430412,"3934 Kern Ct, Pleasanton, CA 94588",(855) 219-6939,,http://unitedstatesbinservice.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,United States Bin Service of Livermore,"Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/livermore-ca/mip/united-states-bin-service-of-livermore-570432438,"7650 Marathon Dr, Livermore, CA 94550",(855) 219-6939,,http://unitedstatesbinservice.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,United States Bin Service of Concrod,"Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/concord-ca/mip/united-states-bin-service-of-concrod-570430505,"Kaiser Quarry Rd, Concord, CA 94521",(855) 219-6939,,http://unitedstatesbinservice.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,1-800-Got-Junk?,"Trucking-Light Hauling, Garbage Collection, Rubbish Removal",https://www.yellowpages.com/concord-ca/mip/1-800-got-junk-524010753,"4180 Treat Blvd Ste P, Concord, CA 94518",(800) 468-5865,customerservice@1800gotjunk.com,http://www.1800gotjunk.com/us_en/locations/California/junk-removal-walnut-creek/?utm_campaign=sweetiq&utm_source=walnutcreek&utm_medium=ubl,,,,,,,,
Dumpster,"Blackhawk,CA",0,Nixxit Junk Removal,Rubbish Removal,https://www.yellowpages.com/castro-valley-ca/mip/nixxit-junk-removal-555231638,"19532 Center St, Castro Valley, CA 94546",(925) 521-8354,removal@nixxitjunk.com,http://www.nixxitjunk.com,,,2019,,,,,
Dumpster,"Blackhawk,CA",0,United States Bin Service of Antioch,"Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/antioch-ca/mip/united-states-bin-service-of-antioch-570431003,"917 Sunset Dr, Antioch, CA 94509",(855) 219-6939,,http://unitedstatesbinservice.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,Concord Disposal,"Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/pittsburg-ca/mip/concord-disposal-546822396,"1300 Loveridge Rd, Pittsburg, CA 94565",(925) 682-9113,,,,,,,,,,
Dumpster,"Blackhawk,CA",0,Arthur Young Debris Removal,Rubbish Removal,https://www.yellowpages.com/oakland-ca/mip/arthur-young-debris-removal-571821905,"10755 Hellman St, Oakland, CA 94605",(510) 568-9465,,,,,,,,,,
Dumpster,"Blackhawk,CA",0,Lui's Complete Hauling,"Rubbish & Garbage Removal & Containers, Garbage Collection",https://www.yellowpages.com/bay-point-ca/mip/luis-complete-hauling-451631751,"191 Marys Ave, Bay Point, CA 94565",(925) 458-5818,,,,,,,,,,
Dumpster,"Blackhawk,CA",0,Pittsburg Disposal Service,"Garbage Collection, Waste Reduction, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/pittsburg-ca/mip/pittsburg-disposal-service-465962416,"981 Railroad Ave, Pittsburg, CA 94565",(925) 432-6262,nicole@garaventaent.com,http://pittsburgdisposal.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,Allied Waste Services,"Recycling Centers, Garbage Collection, Recycling Equipment & Services",https://www.yellowpages.com/pacheco-ca/mip/allied-waste-services-560211821,"441 N Buchanan Cir, Pacheco, CA 94553",(925) 685-4711,mhughes3@republicservices.com,http://www.awsccc.com,,,1900,,,,,
Dumpster,"Blackhawk,CA",0,Calsan Debris Service,Trash Containers & Dumpsters,https://www.yellowpages.com/oakland-ca/mip/calsan-debris-service-545174951,"5405 Bancroft Ave, Oakland, CA 94601",(510) 603-2995,info@calsandebrisremoval.com,,,,2008,,,,,
Dumpster,"Blackhawk,CA",0,Commercial Waste And Recycling,"Trash Containers & Dumpsters, Garbage Collection, Recycling Centers",https://www.yellowpages.com/oakland-ca/mip/commercial-waste-and-recycling-21665055,"725 Independent Rd, Oakland, CA 94621",(510) 636-0852,info@beegreen.green,http://www.beegreen.green/recycling/waste-drop-off,5,1,1999,,,,,
Dumpster,"Blackhawk,CA",0,Cleaner California,"Rubbish Removal, Trash Hauling, Dump Truck Service",https://www.yellowpages.com/oakley-ca/mip/cleaner-california-572046059,"126 West Home Street, Oakley, CA 94561",(480) 255-9493,cleanercaliforniastate@gmail.com,,,,,,,,,
Dumpster,"Blackhawk,CA",0,Brentwood Disposal Service,"Garbage Collection, Recycling Centers, Surplus & Salvage Merchandise",https://www.yellowpages.com/oakley-ca/mip/brentwood-disposal-service-4900208,"3231 Main St, Oakley, CA 94561",(925) 634-1123,,http://www.brentwooddisposal.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,Junk King Alameda,"Garbage Collection, Trash Hauling, Rubbish Removal",https://www.yellowpages.com/san-leandro-ca/mip/junk-king-alameda-562493517,"15010 Wicks Blvd Unit B, San Leandro, CA 94577",(510) 371-0075,,https://www.junk-king.com/locations/alameda?utm_source=extnet&utm_medium=local&utm_campaign=yext,,,,,,,,
Dumpster,"Blackhawk,CA",0,Lagestic,"Rubbish & Garbage Removal & Containers, Demolition Contractors",https://www.yellowpages.com/oakland-ca/mip/lagestic-572979358,"2909 Coolidge Ave, Oakland, CA 94602",(415) 649-6110,admin@lagestic.com,https://lagestic.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,Have Dump Will Travel,"Rubbish Removal, Garbage Collection",https://www.yellowpages.com/sunol-ca/mip/have-dump-will-travel-467879783,"PO Box 47, Sunol, CA 94586",(510) 794-3543,,,,,1990,,,,,
Dumpster,"Blackhawk,CA",0,MDM Enterprises,Rubbish Removal,https://www.yellowpages.com/brentwood-ca/mip/mdm-enterprises-31124250,"222 Hanson Ln, Brentwood, CA 94513",(925) 858-3601,,,,,2005,,,,,
Dumpster,"Blackhawk,CA",0,Alameda County Industries,"Rubbish & Garbage Removal & Containers, Garbage Collection",https://www.yellowpages.com/san-leandro-ca/mip/alameda-county-industries-502839168,"610 Aladdin Ave, San Leandro, CA 94577",(510) 357-7282,,http://www.alamedacountyindustries.com,,,1999,,,,,
Dumpster,"Blackhawk,CA",0,Discovery Bay Disposal Services,Rubbish Removal,https://www.yellowpages.com/oakley-ca/mip/discovery-bay-disposal-services-538555023,"85 Carol Ln, Oakley, CA 94561",(925) 634-3099,oakcustservice@garaventaent-dbd.com,http://www.discoverybaydisposal.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,A 1 Recycling,"Recycling Equipment & Services, Rubbish Removal",https://www.yellowpages.com/hayward-ca/mip/a-1-recycling-559333386,"31775 Hayman St, Hayward, CA 94544",(510) 582-5900,,,,,,,,,,
Dumpster,"Blackhawk,CA",0,United States Bin Service of Hayward,"Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/hayward-ca/mip/united-states-bin-service-of-hayward-570466690,"28310 Industrial Blvd, Hayward, CA 94545",(855) 219-6939,,http://unitedstatesbinservice.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,United States Bin Service of Oakland,"Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/oakland-ca/mip/united-states-bin-service-of-oakland-570430481,"743 High St, Oakland, CA 94601",(855) 219-6939,,http://unitedstatesbinservice.com,,,,,,,,
Dumpster,"Blackhawk,CA",0,Moore Enterprises,"Rubbish Removal, Garbage Collection",https://www.yellowpages.com/oakland-ca/mip/moore-enterprises-463221271,"1952 23rd Ave, Oakland, CA 94606",(510) 887-8714,e@moore80.billingclaims.com,http://www.mooreent.com,,,2010,,,,,
Dumpster,"Blackhawk,CA",0,United States Bin Service of Alameda,"Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/alameda-ca/mip/united-states-bin-service-of-alameda-570446526,"1915 Minturn St, Alameda, CA 94501",(855) 219-6939,,http://unitedstatesbinservice.com,,,,,,,,
Dumpster,"Edgewood,CA",0,ASAP Site Services,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/nationwide/mip/asap-site-services-545537718?lid=1002059523892,"3480 Jackson St, Oshkosh, WI 54901",(800) 289-5496,sales@asapsiteservices.com,https://www.arwoodwaste.com/,3.5,12,2000,,,,,
Dumpster,"Edgewood,CA",0,Cobblestone Container Services,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/nationwide/mip/cobblestone-container-services-455254399?lid=1001856505595,,(888) 265-9484,,http://cobblestonecontainers.com,4.5,7,2010,,,,,
Dumpster,"Edgewood,CA",0,WM,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Garbage Disposal Equipment Industrial & Commercial",https://www.yellowpages.com/nationwide/mip/wm-458937415?lid=1002004319640,,(855) 200-8118,wmcares@wm.com,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsor_pll,,,,,,,,
Dumpster,"Edgewood,CA",0,Landscapes Quick Cleaning & Junk Hauling,"Trash Containers & Dumpsters, Barricades, Rental Service Stores & Yards",https://www.yellowpages.com/nationwide/mip/landscapes-quick-cleaning-junk-hauling-505219555?lid=1000837798045,,(888) 489-0482,sales@togetherwaste.com,https://www.arwoodwaste.com/,4,7,1984,,,,,
Dumpster,"Edgewood,CA",0,WM,"Trash Containers & Dumpsters, Rubbish & Garbage Removal & Containers, Trash Hauling",https://www.yellowpages.com/nationwide/mip/wm-537798034?lid=1002153399612,,(855) 201-2477,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsor_platinum_listing,1.5,11,,,,,,
Dumpster,"Edgewood,CA",0,Gabel's Hauling & Demolition Inc.,"Trucking-Light Hauling, Hazardous Material Control & Removal, Concrete Breaking & Sawing Equipment",https://www.yellowpages.com/nationwide/mip/gabels-hauling-demolition-inc-550461958?lid=1002007427844,,(530) 276-1752,,http://www.gabelshauling.com,,,,,,,,
Dumpster,"Edgewood,CA",0,WM,Rubbish & Garbage Removal & Containers,https://www.yellowpages.com/nationwide/mip/wm-571590058?lid=1002145676573,,(855) 200-3961,,,,,,,,,,
Dumpster,"Edgewood,CA",0,Local Dumpster Rental,"Trash Containers & Dumpsters, Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/nationwide/mip/local-dumpster-rental-495334342?lid=1002062644145,,(844) 786-5587,info@ldrsiteservices.com,http://www.ldrsiteservices.com/dumpsters,3.5,13,2009,,,,,
Dumpster,"Edgewood,CA",0,Local Dumpster Rentals,Dumpster Rental,https://www.yellowpages.com/nationwide/mip/local-dumpster-rentals-505381713?lid=1002116249438,"6100 Lake Forrest Dr, Atlanta, GA 30328",(844) 605-6554,info@ldrsiteservices.com,https://ldrsiteservices.com/services/dumpster-rental,,,2009,,,,,
Dumpster,"Edgewood,CA",0,24/7 Emergency Dumpsters,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Garbage & Rubbish Removal Contractors Equipment",https://www.yellowpages.com/nationwide/mip/24-7-emergency-dumpsters-21081939?lid=1001616737040,,(888) 292-1064,katie@wastecostsolutions.com,http://www.dumpstersrus.org,4,25,2003,,,,,
Dumpster,"Edgewood,CA",0,Waste Cost Solutions,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/nationwide/mip/waste-cost-solutions-467171819?lid=1000082998732,"16711 Parkside Ave, Cerritos, CA 90703",(561) 417-0415,katie@wastecostsolutions.com,http://www.wastecostsolutions.com,,,2003,,,,,
Dumpster,"Edgewood,CA",0,Countrywide Disposal,"Dumpster Rental, Portable Toilets",https://www.yellowpages.com/nationwide/mip/countrywide-disposal-573302977?lid=1002155711427,,(844) 815-8773,team@countrywidedisposal.com,https://countrywidedisposal.com,,,,,,,,
Dumpster,"Edgewood,CA",0,United States Bin Service,"Garbage Collection, Waste Recycling & Disposal Service & Equipment, Waste Containers",https://www.yellowpages.com/nationwide/mip/united-states-bin-service-568304770?lid=1002121298435,,(855) 219-6939,info@arwoodsiteservices.com,http://unitedstatesbinservice.com,5,1,,,,,,
Dumpster,"Edgewood,CA",0,Zters Inc.,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Construction & Building Equipment",https://www.yellowpages.com/nationwide/mip/zters-inc-23198350?lid=1000439013897,,(877) 808-4694,sales@zters.com,https://www.zters.com/yp,,,2009,,,,,
Dumpster,"Edgewood,CA",0,John Smith Sanitation,"Rubbish Removal, City, Village & Township Government",https://www.yellowpages.com/dunsmuir-ca/mip/john-smith-sanitation-30393127,"6284 Fourth St, Dunsmuir, CA 96025",(530) 926-1610,,https://johnsmithsanitation.com/contact,,,,,,,,
Dumpster,"Edgewood,CA",0,Burney Disposal Inc,"Rubbish Removal, Garbage Collection",https://www.yellowpages.com/nationwide/mip/burney-disposal-inc-3908660,"37484b Cornaz Dr, Burney, CA 96013",(530) 335-2723,elizabeth@burneydisposal.com,http://www.burneydisposal.com,,,1977,,,,,
Dumpster,"Edgewood,CA",0,Yreka Transfer,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/yreka-ca/mip/yreka-transfer-461711366?lid=1002110131684,"303 Yama St, Yreka, CA 96097",(530) 842-9119,ytcllc@sbcglobal.net,http://www.yrekatransferllc.com,,,1959,,,,,
Dumpster,"Edgewood,CA",0,Scott Valley Disposal Inc,"Rubbish Removal, Garbage Collection",https://www.yellowpages.com/fort-jones-ca/mip/scott-valley-disposal-inc-463198846,"11217 N State Highway 3, Fort Jones, CA 96032",(530) 468-5705,svdisposal@gmail.com,https://www.scottvalleydisposal.com,,,1990,,,,,
Dumpster,"Edgewood,CA",0,Waste Management,"Trash Containers & Dumpsters, Garbage Collection, Waste Recycling & Disposal Service & Equipment",https://www.yellowpages.com/klamath-falls-or/mip/waste-management-571618616,"1812 Greensprings Dr, Klamath Falls, OR 97601",(541) 884-7706,,http://www.wm.com,,,,,,,,
Dumpster,"Edgewood,CA",0,Trinity Recycling Center,"Rubbish Removal, Recycling Centers",https://www.yellowpages.com/weaverville-ca/mip/trinity-recycling-center-12629625,"1600 Davis Rd., Weaverville, CA 96093",(530) 623-1627,,,,,1997,,,,,
Dumpster,"Edgewood,CA",0,"Gabel's Hauling and Demolition, Inc.","Building Contractors, Concrete Equipment & Supplies, Shipping Services",https://www.yellowpages.com/redding-ca/mip/gabels-hauling-and-demolition-inc-545212735?lid=1000078237174,"6479 East Side Road, Redding, CA 96001",(530) 338-3453,,http://www.gabelshauling.com,,,2005,,,,,
Dumpster,"Myers Flat,CA",0,ASAP Site Services,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/nationwide/mip/asap-site-services-545537718?lid=1002059523892,"3480 Jackson St, Oshkosh, WI 54901",(800) 289-5496,sales@asapsiteservices.com,https://www.arwoodwaste.com/,3.5,12,2000,,,,,
Dumpster,"Myers Flat,CA",0,Cobblestone Container Services,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/nationwide/mip/cobblestone-container-services-455254399?lid=1001856372616,,(888) 265-9484,,http://cobblestonecontainers.com,4.5,7,2010,,,,,
Dumpster,"Myers Flat,CA",0,WM,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Garbage Disposal Equipment Industrial & Commercial",https://www.yellowpages.com/nationwide/mip/wm-458937415?lid=1002004319640,,(855) 200-8118,wmcares@wm.com,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsor_pll,,,,,,,,
Dumpster,"Myers Flat,CA",0,Landscapes Quick Cleaning & Junk Hauling,"Trash Containers & Dumpsters, Barricades, Rental Service Stores & Yards",https://www.yellowpages.com/nationwide/mip/landscapes-quick-cleaning-junk-hauling-505219555?lid=1000837798045,,(888) 489-0482,sales@togetherwaste.com,https://www.arwoodwaste.com/,4,7,1984,,,,,
Dumpster,"Myers Flat,CA",0,WM,"Trash Containers & Dumpsters, Rubbish & Garbage Removal & Containers, Trash Hauling",https://www.yellowpages.com/nationwide/mip/wm-537798034?lid=1002153399612,,(855) 201-2477,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsor_platinum_listing,1.5,11,,,,,,
Dumpster,"Myers Flat,CA",0,WM,Rubbish & Garbage Removal & Containers,https://www.yellowpages.com/nationwide/mip/wm-571590058?lid=1002145676573,,(855) 200-3961,,,,,,,,,,
Dumpster,"Myers Flat,CA",0,Local Dumpster Rental,"Trash Containers & Dumpsters, Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/nationwide/mip/local-dumpster-rental-495334342?lid=1002062644145,,(844) 786-5587,info@ldrsiteservices.com,http://www.ldrsiteservices.com/dumpsters,3.5,13,2009,,,,,
Dumpster,"Myers Flat,CA",0,Local Dumpster Rentals,Dumpster Rental,https://www.yellowpages.com/nationwide/mip/local-dumpster-rentals-505381713?lid=1002116249438,"6100 Lake Forrest Dr, Atlanta, GA 30328",(844) 605-6554,info@ldrsiteservices.com,https://ldrsiteservices.com/services/dumpster-rental,,,2009,,,,,
Dumpster,"Myers Flat,CA",0,24/7 Emergency Dumpsters,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Garbage & Rubbish Removal Contractors Equipment",https://www.yellowpages.com/nationwide/mip/24-7-emergency-dumpsters-21081939?lid=1001616737040,,(888) 292-1064,katie@wastecostsolutions.com,http://www.dumpstersrus.org,4,25,2003,,,,,
Dumpster,"Myers Flat,CA",0,Waste Cost Solutions,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/nationwide/mip/waste-cost-solutions-467171819?lid=1000082998732,"16711 Parkside Ave, Cerritos, CA 90703",(561) 417-0415,katie@wastecostsolutions.com,http://www.wastecostsolutions.com,,,2003,,,,,
Dumpster,"Myers Flat,CA",0,Countrywide Disposal,"Dumpster Rental, Portable Toilets",https://www.yellowpages.com/nationwide/mip/countrywide-disposal-573302977?lid=1002155711427,,(844) 815-8773,team@countrywidedisposal.com,https://countrywidedisposal.com,,,,,,,,
Dumpster,"Myers Flat,CA",0,United States Bin Service,"Garbage Collection, Waste Recycling & Disposal Service & Equipment, Waste Containers",https://www.yellowpages.com/nationwide/mip/united-states-bin-service-568304770?lid=1002121298435,,(855) 219-6939,info@arwoodsiteservices.com,http://unitedstatesbinservice.com,5,1,,,,,,
Dumpster,"Myers Flat,CA",0,Zters Inc.,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Construction & Building Equipment",https://www.yellowpages.com/nationwide/mip/zters-inc-23198350?lid=1000439013897,,(877) 808-4694,sales@zters.com,https://www.zters.com/yp,,,2009,,,,,
Dumpster,"Myers Flat,CA",0,Recology Humboldt County,"Garbage Collection, Rubbish Removal, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/nationwide/mip/recology-humboldt-county-14386204,,(707) 442-5711,info@hwma.net,http://recologyhumboldtcounty.com,1,1,,,,,,
Dumpster,"Myers Flat,CA",0,Recology Butte Colusa,Waste Containers,https://www.yellowpages.com/nationwide/mip/recology-butte-colusa-533584593,,(707) 825-1069,,,,,,,,,,
Dumpster,"Myers Flat,CA",0,Real Deal Removal & Hauling,"Rubbish & Garbage Removal & Containers, Recycling Centers",https://www.yellowpages.com/nationwide/mip/real-deal-removal-hauling-562322436,,(707) 298-3898,,,,,,,,,,
Dumpster,"Myers Flat,CA",0,Eel River Disposal & Resource Recovery Inc.,"Garbage Collection, Landfills, Recycling Centers",https://www.yellowpages.com/fortuna-ca/mip/eel-river-disposal-resource-recovery-inc-1430152,"965 Riverwalk Dr, Fortuna, CA 95540",(707) 725-5156,hans@springville.com,http://www.eelriverdisposal.com,,,2009,,,,,
Dumpster,"Myers Flat,CA",0,HUMBOLDT COUNTY JUNK REMOVAL COMPANY,"Trash Containers & Dumpsters, Rubbish Removal, Trash Hauling",https://www.yellowpages.com/eureka-ca/mip/humboldt-county-junk-removal-company-482247759,"1234 Central Ave, Eureka, CA 95501",(707) 840-9918,,http://www.humboldtjunkco.com,,,1999,,,,,
Dumpster,"Myers Flat,CA",0,Hhw Hotline,Dumps,https://www.yellowpages.com/eureka-ca/mip/hhw-hotline-503599218,"1059 W Hawthorne St, Eureka, CA 95501",(707) 441-2005,,http://www.hwma.net,,,,,,,,
Dumpster,"Myers Flat,CA",0,Humboldt Sanitation & Recycling,"Contractors Equipment & Supplies, Garbage & Rubbish Removal Contractors Equipment, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/mckinleyville-ca/mip/humboldt-sanitation-recycling-479660?lid=195178836,"2585 Central Ave, Mc, Kinleyville, CA 95519",(707) 839-3285,,http://www.humboldtsanitation.com,,,1978,,,,,
Dumpster,"Cotton Center,CA",0,24/7 Emergency Dumpsters,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Garbage & Rubbish Removal Contractors Equipment",https://www.yellowpages.com/nationwide/mip/24-7-emergency-dumpsters-21081939?lid=1001616737040,,(888) 292-1064,katie@wastecostsolutions.com,http://www.dumpstersrus.org,4,25,2003,,,,,
